t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
6.079998,0,0,0.2199999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.099998,0,0,0.1999999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.119998,0,0,0.1799999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.139998,0,0,0.1599999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.159998,0,0,0.1399999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.179998,0,0,0.1199999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.199998,0,0,0.09999992,0,0,-0.9999999,0,0,0,0,-0.8,0
6.219998,0,0,0.07999993,0,0,-0.9999999,0,0,0,0,-0.8,0
6.239998,0,0,0.05999994,0,0,-0.9999999,0,0,0,0,-0.8,0
6.259998,0,0,0.03999995,0,0,-0.9999999,0,0,0,0,-0.8,0
6.279998,0,0,0.01999996,0,0,-0.9999999,0,0,0,0,-0.8,0
6.299998,0,0,-2.607703E-08,0,0,-0.9999999,0,0,0,0,-0.8,0
6.319998,0,0,-0.02000002,0,0,-0.9999999,0,0,0,0,-0.8,0
6.339998,0,0,-0.04000001,0,0,-0.9999999,0,0,0,0,-0.8,0
6.359998,0,0,-0.05999999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.379998,0,0,-0.07999998,0,0,-0.9999999,0,0,0,0,-0.8,0
6.399998,0,0,-0.09999997,0,0,-0.9999999,0,0,0,0,-0.8,0
6.419998,0,0,-0.12,0,0,-0.9999999,0,0,0,0,-0.8,0
6.439998,0,0,-0.14,0,0,-0.9999999,0,0,0,0,-0.8,0
6.459998,0,0,-0.16,0,0,-0.9999999,0,0,0,0,-0.8,0
6.479998,0,0,-0.1799999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.499998,0,0,-0.1999999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.519998,0,0,-0.2199999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.539998,0,0,-0.2399999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.559998,0,0,-0.2599999,0,0,-0.9999999,0,0,0,0,-0.8,0
6.579998,0,0,-0.2799999,0,0,-0.9999999,0,0,0,0,-0.8,0
